@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,57.70,17.79,6.00,5.97,6.30,6.14,0.0,0.0,good
P4,56.83,18.52,5.28,5.49,5.65,6.81,0.0,0.0,good
P4,56.21,19.41,7.89,5.69,4.03,7.15,0.0,0.0,good
P4,55.04,20.44,4.47,6.61,6.42,6.87,0.0,0.0,good
P4,55.00,23.18,10.36,6.68,7.20,6.44,0.0,0.0,good
P4,58.56,17.03,4.73,4.51,4.79,4.31,0.0,0.0,good
P4,55.17,17.83,8.08,3.60,4.55,7.01,0.0,0.0,good
P4,57.98,22.38,8.85,3.90,7.55,5.59,0.0,0.0,good
P4,57.55,21.29,9.65,3.95,7.26,6.62,0.0,0.0,good
P4,56.20,16.98,4.16,3.54,4.63,8.15,0.0,0.0,good
P4,56.84,19.26,5.27,6.74,6.76,8.75,0.0,0.0,good
P4,58.02,25.88,9.25,5.06,5.09,8.83,0.0,0.0,good
P4,58.24,21.85,4.04,3.64,3.65,6.13,0.0,0.0,great
P4,57.06,15.41,4.21,4.09,6.78,6.89,0.0,0.0,good
P4,55.09,23.12,6.51,5.71,7.37,7.01,0.0,0.0,good
P4,55.13,23.26,6.86,5.58,3.70,6.24,0.0,0.0,good
P4,58.20,17.85,7.47,4.71,5.85,4.41,0.0,0.0,good
P4,57.21,24.41,5.70,3.50,5.11,5.71,0.0,0.0,good
P4,55.77,19.10,6.78,6.76,3.77,6.76,0.0,0.0,good
P4,58.68,22.06,10.07,6.82,5.07,6.02,0.0,0.0,good
P4,58.63,22.80,4.23,6.04,3.92,9.05,0.0,0.0,good
P4,56.71,17.82,5.01,5.14,4.86,6.98,0.0,0.0,good
P4,57.63,20.22,7.82,3.76,6.51,4.25,0.0,0.0,good
P4,55.22,15.02,9.44,6.46,3.77,4.82,0.0,0.0,good
P4,55.47,23.07,10.57,5.84,6.69,6.50,0.0,0.0,good
P4,55.91,15.52,8.62,4.16,3.64,7.26,0.0,0.0,good
P4,55.11,21.82,9.76,5.01,6.90,4.41,0.0,0.0,good
P4,56.83,19.39,8.82,4.34,7.33,8.62,0.0,0.0,good
P4,58.20,26.84,8.36,4.87,3.74,9.22,0.0,0.0,good
P4,55.09,16.33,7.67,3.75,7.41,9.77,0.0,0.0,good
P4,58.58,15.47,4.05,6.75,3.94,6.55,0.0,0.0,good
P4,58.88,24.11,4.82,3.38,4.93,5.25,0.0,0.0,good
P4,58.73,21.88,8.18,3.61,3.73,6.69,0.0,0.0,good
P4,56.79,21.98,6.74,6.81,4.95,4.48,0.0,0.0,good
P4,56.72,21.66,4.60,5.20,6.63,5.56,0.0,0.0,good
P4,57.01,22.75,6.38,4.47,4.13,6.64,0.0,0.0,good
P4,57.60,17.93,5.38,6.41,5.14,9.37,0.0,0.0,good
P4,55.20,25.12,4.75,6.84,5.38,7.82,0.0,0.0,good
P4,58.55,24.30,10.52,3.79,4.41,9.23,0.0,0.0,good
P4,58.36,24.73,9.58,6.66,3.43,4.26,0.0,0.0,good
P4,55.52,15.83,4.06,6.16,3.80,4.08,0.0,0.0,great
P4,58.07,17.72,5.61,5.84,5.49,9.27,0.0,0.0,good
P4,57.80,16.98,6.63,5.85,4.62,8.04,0.0,0.0,good
P4,58.63,24.62,9.64,5.91,5.11,7.11,0.0,0.0,good
P4,55.48,25.03,7.86,5.08,4.32,6.63,0.0,0.0,good
P4,55.31,18.98,6.22,3.70,6.19,9.77,0.0,0.0,good
P4,55.16,25.83,10.53,6.43,5.74,9.14,0.0,0.0,good
P4,58.14,20.31,8.13,5.57,5.72,8.60,0.0,0.0,good
P4,57.31,25.96,10.48,6.29,3.53,9.32,0.0,0.0,good
P4,57.82,17.07,9.55,3.59,5.72,8.20,0.0,0.0,good
P4,55.08,25.12,5.25,5.34,7.46,7.63,0.0,0.0,good
P4,58.48,17.50,8.19,4.14,7.60,6.62,0.0,0.0,good
P4,56.09,16.52,7.09,3.95,7.44,6.32,0.0,0.0,good
P4,58.78,21.67,7.20,5.25,7.05,9.86,0.0,0.0,good
P4,58.72,24.43,7.05,4.87,3.98,4.01,0.0,0.0,good
P4,58.81,21.46,5.38,4.84,3.59,4.23,0.0,0.0,great
P4,56.27,21.35,9.83,4.77,5.70,5.19,0.0,0.0,good
P4,58.86,19.84,8.86,3.30,6.96,6.25,0.0,0.0,good
P4,55.59,21.34,5.14,5.07,4.87,9.94,0.0,0.0,good
P4,55.55,19.70,9.72,3.45,5.56,4.30,0.0,0.0,good
P4,58.79,17.26,6.31,3.26,5.04,6.79,0.0,0.0,good
P4,57.61,26.11,6.96,4.82,6.42,9.04,0.0,0.0,good
P4,57.57,20.62,6.42,6.48,6.98,4.04,0.0,0.0,good
P4,58.32,22.13,4.42,4.35,3.80,6.38,0.0,0.0,good
P4,55.17,19.18,5.83,4.36,5.75,8.87,0.0,0.0,good
P4,58.49,25.20,10.03,3.89,7.56,6.57,0.0,0.0,good
P4,55.96,23.91,4.45,5.16,5.57,5.04,0.0,0.0,good
P4,56.15,24.57,5.37,4.66,5.72,4.26,0.0,0.0,good
P4,55.78,22.28,9.91,3.21,3.74,6.33,0.0,0.0,good
P4,55.85,16.47,9.92,6.71,5.37,6.74,0.0,0.0,good
P4,58.94,16.82,10.06,6.78,4.00,4.86,0.0,0.0,good
P4,56.52,16.25,4.95,5.53,5.02,7.55,0.0,0.0,good
P4,56.35,26.48,9.23,6.13,5.18,4.76,0.0,0.0,good
P4,57.14,24.38,6.66,6.27,4.64,7.58,0.0,0.0,good
P4,56.39,19.31,5.78,5.71,7.23,9.98,0.0,0.0,good
P4,57.43,22.96,7.04,3.68,6.80,4.45,0.0,0.0,great
P4,55.83,25.03,4.88,4.49,3.96,5.06,0.0,0.0,good
P4,58.89,26.07,5.33,5.85,5.00,8.43,0.0,0.0,good
P4,55.38,16.45,4.27,5.69,6.76,8.76,0.0,0.0,good
P4,57.06,24.66,6.02,5.32,3.93,6.46,0.0,0.0,good
P4,55.75,21.44,7.70,6.19,3.45,8.78,0.0,0.0,good
P4,55.69,26.34,6.68,6.68,3.56,8.10,0.0,0.0,good
P4,55.11,21.47,10.34,4.24,7.35,7.97,0.0,0.0,good
P4,55.13,21.13,8.04,6.42,6.84,4.89,0.0,0.0,good
P4,56.11,22.29,10.49,4.47,5.53,4.98,0.0,0.0,good
P4,58.49,21.20,8.08,5.62,6.36,9.71,0.0,0.0,good
P4,58.85,21.95,4.10,4.22,4.48,7.22,0.0,0.0,good
P4,56.60,18.45,9.64,5.63,7.54,6.94,0.0,0.0,good
P4,56.01,16.37,8.66,5.84,4.20,9.30,0.0,0.0,good
P4,55.77,26.20,6.80,5.13,3.53,5.80,0.0,0.0,good
P4,57.49,19.25,5.25,6.12,6.94,9.53,0.0,0.0,good
P4,57.75,24.01,9.15,6.46,7.26,8.43,0.0,0.0,good
P4,56.06,25.62,8.12,5.93,5.53,5.00,0.0,0.0,good
P4,55.70,24.74,5.69,5.33,6.52,8.24,0.0,0.0,good
P4,56.31,26.03,9.64,5.90,7.23,5.80,0.0,0.0,good
P4,55.37,20.64,8.90,6.86,7.43,7.70,0.0,0.0,good
P4,56.69,16.22,6.95,3.56,4.15,9.60,0.0,0.0,great
P4,56.82,18.58,10.08,4.77,3.58,9.73,0.0,0.0,good
P4,57.63,21.89,6.57,5.30,4.76,4.33,0.0,0.0,good
P4,57.00,25.78,7.56,4.92,7.26,4.89,0.0,0.0,good
P4,55.45,25.49,5.12,6.75,7.24,6.04,0.0,0.0,good
P4,55.57,17.69,5.96,3.55,5.44,4.21,0.0,0.0,great
P4,56.87,25.97,9.69,6.02,7.41,4.24,0.0,0.0,good
P4,55.02,20.17,10.06,5.68,6.38,4.09,0.0,0.0,good
P4,55.53,22.76,5.66,4.15,4.78,6.84,0.0,0.0,good
P4,55.94,25.79,10.57,4.01,5.68,4.07,0.0,0.0,good
P4,58.66,16.65,9.80,3.85,5.38,4.86,0.0,0.0,good
P4,56.56,25.86,4.99,4.29,7.51,7.59,0.0,0.0,good
P4,58.39,21.99,5.37,5.76,4.45,5.22,0.0,0.0,good
P4,55.72,20.53,10.60,4.50,4.83,4.56,0.0,0.0,good
P4,56.64,19.05,10.08,4.01,4.39,6.95,0.0,0.0,good
P4,57.86,16.33,6.03,6.43,7.00,4.71,0.0,0.0,good
P4,58.83,18.33,7.97,5.99,6.62,6.69,0.0,0.0,good
P4,56.64,26.85,7.80,5.50,4.53,4.06,0.0,0.0,good
P4,57.52,24.56,9.23,5.58,5.21,4.93,0.0,0.0,good
P4,57.25,16.20,5.20,3.66,4.17,7.39,0.0,0.0,great
P4,57.46,20.17,8.21,4.36,6.37,6.05,0.0,0.0,good
P4,58.74,24.41,10.36,3.27,5.23,9.88,0.0,0.0,good
P4,55.01,21.09,10.40,3.72,6.03,6.78,0.0,0.0,good
P4,57.33,19.51,10.26,3.62,6.45,6.07,0.0,0.0,good
P4,58.81,19.22,9.40,5.48,5.28,4.36,0.0,0.0,good
P4,56.41,21.45,8.22,6.81,4.07,9.08,0.0,0.0,good
P4,56.31,20.23,10.55,4.05,4.87,5.97,0.0,0.0,good
P4,56.41,17.99,4.20,4.95,4.83,9.09,0.0,0.0,good
P4,55.98,19.92,6.49,5.83,4.20,5.71,0.0,0.0,good
P4,58.37,18.30,5.13,3.64,3.44,4.99,0.0,0.0,great
P4,56.60,18.08,5.31,3.48,5.17,5.03,0.0,0.0,good
P4,57.91,26.30,9.07,3.89,3.61,6.04,0.0,0.0,good
P4,56.20,24.68,7.17,5.54,3.87,7.38,0.0,0.0,good
P4,55.04,18.64,10.22,4.22,3.68,5.97,0.0,0.0,good
P4,58.32,21.83,6.77,3.87,3.79,6.08,0.0,0.0,great
P4,55.72,17.68,9.47,5.77,5.40,9.31,0.0,0.0,good
P4,58.24,18.54,6.40,6.63,3.59,4.38,0.0,0.0,great
P4,57.56,21.86,5.88,3.75,4.99,4.15,0.0,0.0,great
P4,56.76,24.96,6.97,3.75,4.46,4.91,0.0,0.0,great
P4,58.29,22.96,7.29,4.22,3.99,5.35,0.0,0.0,good
P4,57.78,23.46,10.07,4.15,5.96,6.74,0.0,0.0,good
P4,57.89,16.52,9.10,4.11,6.98,7.46,0.0,0.0,good
P4,58.54,21.12,6.71,6.72,4.40,9.00,0.0,0.0,good
P4,55.29,24.40,5.64,3.23,5.63,8.77,0.0,0.0,good
P4,57.94,19.91,6.72,4.02,7.15,9.62,0.0,0.0,good
P4,56.34,22.33,8.84,6.81,7.58,4.00,0.0,0.0,good
P4,56.67,17.46,6.10,4.49,3.50,5.13,0.0,0.0,good
P4,55.85,23.27,5.64,5.96,7.58,5.93,0.0,0.0,good
P4,55.04,16.08,6.01,5.58,4.03,7.72,0.0,0.0,good
P4,55.87,26.68,5.51,6.80,4.59,8.82,0.0,0.0,good
P4,58.77,23.63,7.11,4.85,6.85,7.75,0.0,0.0,good
P4,56.05,26.71,8.66,6.60,6.69,8.00,0.0,0.0,good
P4,58.61,20.21,6.67,6.66,3.94,8.82,0.0,0.0,good
P4,55.51,25.09,4.35,3.49,3.70,9.20,0.0,0.0,good
P4,57.97,19.10,7.11,5.23,4.90,8.95,0.0,0.0,good
P4,58.58,26.69,5.39,3.56,7.13,9.25,0.0,0.0,good
P4,57.95,22.57,9.27,4.24,7.29,9.21,0.0,0.0,good
P4,56.32,17.56,7.36,5.35,4.56,9.68,0.0,0.0,good
P4,57.33,24.97,4.01,5.89,4.94,6.16,0.0,0.0,good
P4,56.55,22.72,7.00,5.42,5.30,7.51,0.0,0.0,good
P4,56.14,24.31,5.93,6.06,5.78,8.65,0.0,0.0,good
P4,58.16,20.28,4.01,5.25,4.69,7.68,0.0,0.0,good
P4,55.03,25.22,8.36,6.18,3.71,9.40,0.0,0.0,good
P4,58.15,22.95,4.10,5.52,7.14,5.53,0.0,0.0,good
P4,57.76,21.96,6.01,5.96,6.08,6.62,0.0,0.0,good
P4,58.71,22.66,8.76,4.95,7.41,8.06,0.0,0.0,good
P4,55.35,25.15,7.20,5.83,6.27,9.19,0.0,0.0,good
P4,58.04,21.57,4.47,5.70,3.53,9.32,0.0,0.0,good
P4,57.38,26.74,7.00,6.57,6.41,6.64,0.0,0.0,good
P4,55.05,15.11,10.23,4.79,4.17,6.60,0.0,0.0,good
P4,58.73,22.24,10.33,4.44,4.15,7.94,0.0,0.0,good
P4,58.49,24.92,5.51,4.02,7.07,4.94,0.0,0.0,good
P4,56.90,21.29,5.91,3.45,5.13,9.30,0.0,0.0,good
P4,57.16,23.57,8.78,5.41,3.69,5.51,0.0,0.0,good
P4,57.62,15.14,8.19,4.57,7.28,9.04,0.0,0.0,good
P4,55.86,22.29,9.57,6.65,6.85,5.04,0.0,0.0,good
P4,56.87,23.27,9.75,4.99,4.34,5.79,0.0,0.0,good
P4,55.76,18.14,4.07,6.16,4.81,6.04,0.0,0.0,good
P4,57.88,23.92,8.52,6.12,7.09,9.29,0.0,0.0,good
P4,57.58,15.90,7.32,6.41,5.28,5.65,0.0,0.0,good
P4,55.96,20.21,5.28,3.97,5.98,9.59,0.0,0.0,good
P4,55.75,21.93,7.08,4.32,4.28,8.47,0.0,0.0,good
P4,58.01,25.43,10.49,6.55,5.19,6.06,0.0,0.0,good
P4,55.19,23.94,7.64,4.94,4.09,7.24,0.0,0.0,good
P4,57.56,23.12,8.20,6.66,7.28,9.18,0.0,0.0,good
P4,55.71,17.38,7.38,4.05,5.63,9.27,0.0,0.0,good
P4,56.19,22.78,7.62,4.00,3.88,7.68,0.0,0.0,good
P4,56.60,21.23,9.63,4.32,4.94,9.90,0.0,0.0,good
P4,55.75,21.30,10.08,3.78,3.65,8.31,0.0,0.0,good
P4,58.74,18.19,6.44,3.91,5.04,4.86,0.0,0.0,good
P4,55.47,26.79,6.97,4.74,6.81,7.52,0.0,0.0,good
P4,57.12,25.24,4.86,6.05,7.15,7.36,0.0,0.0,good
P4,57.67,19.77,5.97,5.90,3.74,9.72,0.0,0.0,good
P4,57.02,18.21,4.95,6.88,6.33,6.81,0.0,0.0,good
P4,58.82,18.61,7.31,4.34,3.82,9.33,0.0,0.0,good
P4,58.43,22.29,7.96,4.58,7.17,6.94,0.0,0.0,good
P4,56.42,19.87,10.00,3.67,3.89,9.92,0.0,0.0,good
P4,57.53,23.24,5.39,5.37,5.25,8.76,0.0,0.0,good
P4,58.67,25.06,6.31,5.22,7.01,7.09,0.0,0.0,good
P4,57.05,19.43,8.93,3.87,5.40,6.98,0.0,0.0,good
P4,57.61,22.35,7.59,6.62,4.39,7.89,0.0,0.0,good
P4,57.14,15.25,6.90,5.35,5.77,9.06,0.0,0.0,good
P4,58.51,22.12,9.19,4.47,5.10,4.24,0.0,0.0,good
P4,57.44,18.87,6.90,5.24,6.04,9.91,0.0,0.0,good
P4,55.68,15.47,5.86,4.60,4.23,8.20,0.0,0.0,good
P4,56.54,24.93,4.22,6.86,6.46,8.30,0.0,0.0,good
P4,57.13,20.09,6.43,5.59,6.11,8.21,0.0,0.0,good
P4,57.40,26.58,8.98,4.47,5.05,5.56,0.0,0.0,good
P4,57.01,21.67,8.57,3.57,4.31,6.58,0.0,0.0,good
P4,55.35,24.01,4.04,3.31,4.91,4.72,0.0,0.0,good
P4,55.25,15.67,8.65,4.67,3.59,4.35,0.0,0.0,good
P4,58.67,17.81,5.14,3.63,4.48,5.67,0.0,0.0,great
P4,56.09,26.95,7.89,3.79,4.06,7.40,0.0,0.0,good
P4,55.79,23.40,7.84,3.69,6.49,5.78,0.0,0.0,good
P4,56.95,26.78,10.49,6.47,5.34,4.19,0.0,0.0,good
P4,56.68,25.19,4.38,3.35,4.16,7.57,0.0,0.0,good
P4,55.72,16.87,7.59,3.87,6.75,9.94,0.0,0.0,good
P4,55.13,22.43,4.21,5.20,3.82,9.79,0.0,0.0,good
P4,55.65,21.11,7.84,4.24,3.73,6.92,0.0,0.0,good
P4,56.23,26.14,7.71,5.22,6.81,6.54,0.0,0.0,good
P4,55.42,21.15,8.10,4.07,3.72,4.09,0.0,0.0,good
P4,56.49,21.33,8.93,3.43,7.35,8.89,0.0,0.0,good
P4,55.19,20.28,9.66,6.48,7.58,8.23,0.0,0.0,good
P4,56.88,17.25,6.35,6.73,6.47,4.13,0.0,0.0,good
P4,57.07,24.67,4.34,5.34,5.41,5.31,0.0,0.0,good
P4,56.22,24.28,7.62,6.60,7.51,6.31,0.0,0.0,good
P4,57.71,16.74,6.95,5.83,4.44,6.29,0.0,0.0,good
P4,57.14,18.44,9.61,5.23,6.96,8.95,0.0,0.0,good
P4,58.10,25.19,9.35,5.26,7.35,4.45,0.0,0.0,good
P4,55.25,23.01,7.53,6.05,5.69,6.17,0.0,0.0,good
P4,58.72,15.17,8.47,4.42,4.55,4.09,0.0,0.0,good
P4,55.12,16.50,9.23,6.47,4.44,9.98,0.0,0.0,good
P4,55.02,17.19,6.10,4.05,7.36,9.25,0.0,0.0,good
P4,58.71,26.42,10.46,4.24,4.67,7.77,0.0,0.0,good
P4,55.31,21.41,10.02,4.06,3.90,8.85,0.0,0.0,good
P4,56.47,16.69,6.71,4.27,3.80,6.10,0.0,0.0,good
P4,57.74,20.41,8.71,5.16,6.40,8.18,0.0,0.0,good
P4,57.31,24.24,4.37,6.48,5.68,7.62,0.0,0.0,good
P4,57.72,20.90,10.26,3.37,7.16,6.70,0.0,0.0,good
P4,57.76,26.24,7.25,6.33,5.29,8.92,0.0,0.0,good
P4,55.51,22.42,6.89,6.87,6.05,6.49,0.0,0.0,good
P4,56.74,15.92,6.91,5.38,5.64,8.18,0.0,0.0,good
P4,56.24,15.61,9.06,4.57,4.50,6.43,0.0,0.0,good
P4,57.75,24.33,4.34,4.28,3.64,9.43,0.0,0.0,good
P4,56.75,19.82,4.48,4.68,4.73,9.92,0.0,0.0,good
P4,58.44,23.17,4.20,6.62,5.90,9.51,0.0,0.0,good
P4,55.75,23.25,5.73,3.60,3.43,7.49,0.0,0.0,good
P4,58.74,24.32,7.30,5.57,5.36,8.71,0.0,0.0,good
P4,57.84,21.32,8.36,6.46,7.50,7.11,0.0,0.0,good
P4,56.20,19.02,6.22,4.96,7.24,9.85,0.0,0.0,good
P4,55.75,17.88,9.10,5.13,7.28,6.91,0.0,0.0,good
P4,56.74,24.86,7.00,5.06,3.72,4.14,0.0,0.0,good
P4,56.97,23.32,10.37,4.14,7.52,9.23,0.0,0.0,good
P4,57.80,21.93,6.11,5.25,4.52,6.35,0.0,0.0,good
P4,58.35,21.89,7.29,4.68,5.85,5.55,0.0,0.0,good
P4,56.25,21.65,7.99,4.37,7.31,4.37,0.0,0.0,good
P4,58.14,19.45,6.58,5.83,6.64,8.63,0.0,0.0,good
P4,58.19,17.96,8.57,6.46,4.07,6.83,0.0,0.0,good
P4,55.79,22.10,5.09,3.49,6.52,5.16,0.0,0.0,good
P4,58.60,26.61,5.78,3.39,4.88,9.54,0.0,0.0,good
P4,55.49,24.34,7.48,3.66,5.57,8.18,0.0,0.0,good
P4,55.51,25.18,10.41,4.91,3.68,5.03,0.0,0.0,good
P4,58.31,22.14,7.30,3.87,5.21,7.66,0.0,0.0,good
P4,57.77,19.92,7.75,3.47,6.73,8.90,0.0,0.0,good
P4,56.94,23.32,7.44,5.23,4.22,4.22,0.0,0.0,good
P4,58.27,17.71,9.21,6.75,6.53,5.00,0.0,0.0,good
P4,55.70,18.02,6.47,4.35,7.50,5.30,0.0,0.0,good
P4,58.28,16.01,6.27,3.86,5.14,7.41,0.0,0.0,good
P4,55.44,26.25,9.07,5.86,7.42,5.45,0.0,0.0,good
P4,57.14,17.41,5.87,4.04,6.96,8.19,0.0,0.0,good
P4,55.41,22.73,8.64,3.68,5.54,5.96,0.0,0.0,good
P4,55.42,18.80,5.58,3.52,4.81,4.46,0.0,0.0,great
P4,56.75,23.23,7.94,5.37,7.48,9.99,0.0,0.0,good
P4,55.62,16.49,7.55,6.30,4.55,9.92,0.0,0.0,good
P4,56.59,16.93,6.86,4.90,6.51,7.23,0.0,0.0,good
P4,58.27,17.20,7.95,6.23,5.72,5.24,0.0,0.0,good
P4,57.95,26.29,10.34,4.15,3.87,7.92,0.0,0.0,good
P4,55.00,21.25,6.60,6.06,3.45,5.72,0.0,0.0,good
P4,56.83,17.73,5.43,4.66,7.54,8.62,0.0,0.0,good
P4,57.65,18.42,4.44,6.03,7.20,8.94,0.0,0.0,good
P4,55.80,24.83,6.03,6.24,4.15,6.26,0.0,0.0,good
P4,57.98,18.18,4.96,5.48,5.12,9.29,0.0,0.0,good
P4,57.20,16.31,8.01,5.37,6.69,8.51,0.0,0.0,good
P4,57.74,23.87,4.39,4.68,6.38,9.38,0.0,0.0,good
P4,57.06,21.11,4.77,6.63,5.54,8.99,0.0,0.0,good
P4,56.23,26.53,9.84,6.37,3.71,7.46,0.0,0.0,good
P4,56.07,18.60,9.72,3.61,5.82,6.17,0.0,0.0,good
P4,55.22,23.26,7.35,6.60,6.87,9.02,0.0,0.0,good
P4,55.80,15.20,9.39,3.75,4.23,5.96,0.0,0.0,good
P4,56.39,20.63,7.59,4.02,7.28,7.08,0.0,0.0,good
P4,55.46,17.70,8.81,5.64,4.52,6.51,0.0,0.0,good
P4,58.90,25.68,7.39,4.22,4.77,7.21,0.0,0.0,good
P4,55.90,15.99,4.25,4.84,4.38,8.26,0.0,0.0,good
P4,55.72,24.21,9.96,3.61,3.53,6.05,0.0,0.0,good
P4,56.49,18.29,8.59,6.58,6.17,8.74,0.0,0.0,good
P4,55.54,17.38,9.49,4.57,3.60,8.57,0.0,0.0,good
P4,57.81,25.59,6.79,4.23,4.72,7.00,0.0,0.0,good
P4,55.85,21.75,4.55,5.15,4.64,4.45,0.0,0.0,good
P4,57.49,19.64,8.83,4.57,3.69,9.86,0.0,0.0,good
P4,56.82,26.84,6.17,4.59,6.12,9.15,0.0,0.0,good
P4,57.73,19.60,7.03,4.03,4.03,9.90,0.0,0.0,good
P4,55.95,19.25,6.08,3.71,3.76,5.05,0.0,0.0,great
P4,57.42,23.52,6.73,6.72,6.09,6.97,0.0,0.0,good
P4,55.35,24.98,9.36,4.97,7.58,9.58,0.0,0.0,good
P4,56.19,20.76,4.32,3.38,5.32,5.80,0.0,0.0,good
P4,55.71,25.52,4.00,4.27,5.09,8.18,0.0,0.0,good
P4,56.27,15.70,9.96,3.93,3.88,8.26,0.0,0.0,good
P4,58.44,15.13,9.96,5.01,7.51,9.63,0.0,0.0,good
P4,58.27,18.37,9.08,5.74,3.55,8.49,0.0,0.0,good
P4,55.49,16.22,6.36,3.79,4.19,7.10,0.0,0.0,great
P4,56.85,17.12,6.09,6.40,3.89,9.90,0.0,0.0,good
P4,57.69,22.40,9.42,3.56,3.82,6.46,0.0,0.0,good
P4,56.56,16.93,4.44,5.30,5.84,8.80,0.0,0.0,good
P4,57.94,17.84,5.02,4.58,6.80,9.93,0.0,0.0,good
P4,57.86,15.67,6.21,3.96,4.28,5.51,0.0,0.0,good
P4,57.01,19.33,5.80,6.00,5.08,8.00,0.0,0.0,good
P4,56.90,20.52,9.35,3.78,3.86,7.52,0.0,0.0,good
P4,56.52,19.85,6.20,5.84,7.23,7.38,0.0,0.0,good
P4,56.64,24.50,5.00,4.24,4.53,6.49,0.0,0.0,good
P4,55.22,19.36,9.36,4.87,5.86,8.75,0.0,0.0,good
P4,55.99,26.32,10.31,5.99,4.25,9.04,0.0,0.0,good
P4,57.23,26.22,7.52,6.18,3.84,5.12,0.0,0.0,good
P4,57.22,23.83,4.54,3.47,7.23,4.90,0.0,0.0,good
P4,55.80,20.90,6.30,6.27,5.28,8.36,0.0,0.0,good
P4,57.14,19.67,5.72,6.42,5.18,7.28,0.0,0.0,good
P4,56.98,20.44,9.31,6.50,4.15,7.22,0.0,0.0,good
P4,56.45,26.22,6.94,4.17,3.69,4.09,0.0,0.0,good
P4,57.89,15.69,8.61,4.88,7.20,5.34,0.0,0.0,good
P4,55.07,26.32,5.87,5.84,5.81,8.78,0.0,0.0,good
P4,58.87,17.39,4.18,3.50,7.00,6.45,0.0,0.0,good
P4,57.56,16.28,7.53,6.46,7.23,9.92,0.0,0.0,good
P4,55.20,26.12,6.08,3.89,4.42,7.32,0.0,0.0,good
P4,58.03,16.04,4.70,5.51,6.34,7.49,0.0,0.0,good
P4,57.76,18.09,9.44,5.60,4.56,8.81,0.0,0.0,good
P4,58.07,22.68,9.20,4.25,6.44,8.63,0.0,0.0,good
P4,58.88,19.31,8.19,6.60,5.23,5.05,0.0,0.0,good
P4,56.22,19.29,7.52,5.03,7.58,7.24,0.0,0.0,good
P4,58.56,22.70,10.47,4.40,6.05,7.16,0.0,0.0,good
P4,55.31,19.50,7.22,3.61,5.22,7.23,0.0,0.0,good
P4,57.05,16.51,8.32,3.78,5.83,8.69,0.0,0.0,good
P4,58.73,17.28,8.52,5.06,3.44,9.33,0.0,0.0,good
P4,58.52,19.81,8.42,5.57,6.58,6.23,0.0,0.0,good
P4,58.48,16.90,7.79,3.81,7.18,9.60,0.0,0.0,good
P4,56.93,23.65,8.47,4.07,6.94,6.62,0.0,0.0,good
P4,58.01,20.89,5.65,5.78,6.72,4.30,0.0,0.0,good
P4,57.91,17.39,10.56,5.84,5.84,4.98,0.0,0.0,good
P4,56.64,19.91,6.82,4.71,4.07,6.94,0.0,0.0,good
P4,56.41,23.67,6.22,3.57,5.36,8.11,0.0,0.0,good
P4,58.09,24.92,9.39,4.12,7.16,8.15,0.0,0.0,good
P4,56.46,15.47,8.05,3.67,6.06,5.54,0.0,0.0,good
P4,57.37,17.46,8.60,5.05,4.34,8.93,0.0,0.0,good
P4,56.95,22.36,6.33,6.72,6.26,9.26,0.0,0.0,good
P4,55.55,19.12,4.19,4.87,5.09,5.34,0.0,0.0,good
P4,57.89,15.79,7.43,5.85,4.03,5.67,0.0,0.0,good
P4,55.60,22.56,7.42,5.27,4.10,5.23,0.0,0.0,good
P4,58.59,22.43,8.15,4.13,6.07,4.58,0.0,0.0,good
P4,55.40,24.43,7.43,5.90,4.83,9.63,0.0,0.0,good
P4,57.90,22.68,5.28,4.80,5.13,5.08,0.0,0.0,good
P4,57.35,19.46,8.68,3.53,5.66,6.58,0.0,0.0,good
P4,55.01,19.45,8.06,6.06,6.21,6.44,0.0,0.0,good
P4,57.00,17.92,9.47,4.18,4.06,6.08,0.0,0.0,good
P4,56.02,16.28,8.68,5.53,4.78,9.36,0.0,0.0,good
P4,55.81,24.98,9.25,4.07,5.04,4.24,0.0,0.0,good
P4,55.49,20.44,4.52,6.09,5.51,5.95,0.0,0.0,good
P4,58.09,20.84,9.28,3.26,4.14,6.53,0.0,0.0,good
P4,56.63,26.40,7.48,4.76,5.39,5.02,0.0,0.0,good
P4,57.79,11.25,5.10,2.60,2.57,7.21,0.0,0.0,bad
P4,53.37,20.02,9.29,7.48,7.95,10.38,0.0,0.0,bad
P4,50.99,25.32,10.90,2.08,4.66,3.58,0.0,0.0,bad
P4,51.00,17.53,6.09,2.07,7.10,2.71,0.0,0.0,bad
P4,59.34,15.16,10.98,2.74,4.75,8.51,0.0,0.0,bad
P4,50.12,30.65,10.62,6.19,1.25,4.13,0.0,0.0,bad
P4,59.63,23.53,9.66,5.59,5.68,9.49,0.0,0.0,bad
P4,59.68,10.28,9.63,3.87,1.13,4.29,0.0,0.0,bad
P4,56.91,15.60,4.09,2.58,5.65,4.72,0.0,0.0,good
P4,59.49,18.23,5.32,5.13,5.64,1.04,0.0,0.0,bad
