@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,58.05,16.30,5.24,4.75,5.45,5.68,0.0,0.0,great
P4,58.70,21.45,7.56,4.28,3.84,5.47,0.0,0.0,great
P4,58.33,18.20,7.81,3.21,4.46,5.54,0.0,0.0,great
P4,55.20,18.52,6.00,4.75,5.46,4.35,0.0,0.0,great
P4,55.98,19.02,6.70,4.16,3.43,5.45,0.0,0.0,great
P4,55.91,21.65,7.65,4.67,4.64,5.96,0.0,0.0,great
P4,58.81,19.84,8.44,3.36,4.28,5.14,0.0,0.0,great
P4,57.47,16.26,6.52,4.12,3.90,5.73,0.0,0.0,great
P4,58.84,23.29,8.23,4.71,5.30,4.31,0.0,0.0,great
P4,57.13,23.48,4.36,3.48,3.47,5.66,0.0,0.0,great
P4,56.79,19.80,6.76,4.69,4.78,5.10,0.0,0.0,great
P4,57.73,22.95,7.91,4.41,4.77,4.82,0.0,0.0,great
P4,56.41,16.60,5.78,3.79,4.09,5.70,0.0,0.0,great
P4,57.33,17.82,6.16,3.98,3.84,4.69,0.0,0.0,great
P4,55.23,23.96,6.24,4.70,4.21,4.82,0.0,0.0,great
P4,58.75,19.80,8.58,3.62,4.67,5.42,0.0,0.0,great
P4,58.30,16.84,7.29,3.84,5.31,4.68,0.0,0.0,great
P4,58.41,20.14,5.79,4.21,4.75,4.88,0.0,0.0,great
P4,55.36,23.44,6.32,4.18,5.17,4.46,0.0,0.0,great
P4,58.21,19.39,7.62,3.60,3.53,5.81,0.0,0.0,great
P4,57.50,23.73,6.38,3.68,5.25,5.19,0.0,0.0,great
P4,56.39,22.11,5.97,4.30,4.68,4.85,0.0,0.0,great
P4,58.75,18.07,6.84,4.18,3.97,5.88,0.0,0.0,great
P4,56.99,21.13,8.01,4.86,4.20,5.94,0.0,0.0,great
P4,55.81,17.79,5.09,4.05,4.89,4.74,0.0,0.0,great
P4,57.85,22.65,5.05,3.48,3.95,5.56,0.0,0.0,great
P4,56.15,21.54,6.16,3.67,4.97,5.29,0.0,0.0,great
P4,56.39,15.55,7.74,3.86,3.63,5.04,0.0,0.0,great
P4,56.01,21.83,6.20,4.33,4.83,5.56,0.0,0.0,great
P4,56.28,16.97,7.27,4.48,4.54,5.02,0.0,0.0,great
P4,58.85,23.97,8.50,3.39,4.69,5.86,0.0,0.0,great
P4,57.50,20.46,5.47,4.80,4.56,5.70,0.0,0.0,great
P4,55.65,17.58,7.65,3.93,4.46,5.83,0.0,0.0,great
P4,55.81,22.21,4.06,4.40,4.74,5.38,0.0,0.0,great
P4,57.51,15.97,6.80,4.88,5.19,5.17,0.0,0.0,great
P4,56.56,17.40,6.45,3.96,4.58,4.97,0.0,0.0,great
P4,57.32,16.06,4.75,3.55,4.41,5.26,0.0,0.0,great
P4,55.19,22.75,7.32,4.21,3.90,4.25,0.0,0.0,great
P4,58.14,18.45,5.03,4.26,4.66,4.93,0.0,0.0,great
P4,55.74,18.79,7.05,3.71,3.58,5.38,0.0,0.0,great
P4,56.15,15.41,7.43,3.38,3.80,5.43,0.0,0.0,great
P4,57.27,17.32,5.04,3.29,4.85,4.33,0.0,0.0,great
P4,58.36,19.65,6.98,4.51,4.00,4.81,0.0,0.0,great
P4,57.21,21.92,5.60,4.63,5.33,5.44,0.0,0.0,great
P4,57.68,23.62,6.86,4.48,5.58,4.16,0.0,0.0,great
P4,58.96,19.46,5.43,3.36,4.14,4.29,0.0,0.0,great
P4,55.51,20.34,5.69,4.21,4.75,4.69,0.0,0.0,great
P4,57.73,21.52,6.48,3.39,4.42,5.63,0.0,0.0,great
P4,56.55,19.37,6.76,4.62,4.93,5.37,0.0,0.0,great
P4,56.97,17.94,5.32,4.49,4.69,5.90,0.0,0.0,great
P4,55.72,20.94,4.05,4.34,5.24,4.31,0.0,0.0,great
P4,57.80,21.53,7.70,3.33,3.79,4.23,0.0,0.0,great
P4,55.33,23.61,5.59,4.11,3.74,4.84,0.0,0.0,great
P4,58.19,23.20,5.41,4.75,4.87,5.45,0.0,0.0,great
P4,57.62,21.15,6.28,3.92,4.43,5.56,0.0,0.0,great
P4,56.56,15.53,5.51,3.36,4.61,4.20,0.0,0.0,great
P4,55.84,15.98,5.66,3.42,5.29,4.06,0.0,0.0,great
P4,56.12,21.99,6.90,4.05,4.06,5.35,0.0,0.0,great
P4,57.63,23.33,4.18,4.64,3.80,5.38,0.0,0.0,great
P4,56.48,15.68,4.07,3.64,3.69,4.43,0.0,0.0,great
P4,56.40,17.01,6.70,4.07,4.57,5.69,0.0,0.0,great
P4,56.08,15.62,4.06,4.13,4.01,5.04,0.0,0.0,great
P4,56.72,15.64,5.72,4.84,4.76,5.60,0.0,0.0,great
P4,58.99,23.25,6.08,4.55,5.20,5.38,0.0,0.0,great
P4,57.28,20.58,7.11,3.82,4.29,4.05,0.0,0.0,great
P4,56.74,22.67,6.24,4.47,5.36,4.07,0.0,0.0,great
P4,57.37,20.82,8.02,3.76,3.85,4.54,0.0,0.0,great
P4,57.07,16.18,7.11,4.47,3.72,5.71,0.0,0.0,great
P4,57.70,21.39,4.83,3.59,4.99,4.67,0.0,0.0,great
P4,56.69,18.97,4.75,3.92,3.94,5.43,0.0,0.0,great
P4,56.79,19.94,6.11,3.94,4.25,5.83,0.0,0.0,great
P4,56.13,22.10,8.48,4.18,3.72,4.77,0.0,0.0,great
P4,56.86,15.13,5.02,4.46,4.59,5.83,0.0,0.0,great
P4,55.49,15.15,8.07,3.48,4.85,5.09,0.0,0.0,great
P4,55.03,21.66,6.10,4.87,5.13,4.25,0.0,0.0,great
P4,58.95,23.79,4.72,3.88,5.04,4.44,0.0,0.0,great
P4,56.24,22.73,5.78,4.46,3.42,4.81,0.0,0.0,great
P4,55.95,15.24,7.78,4.02,5.12,4.71,0.0,0.0,great
P4,58.04,18.72,7.65,3.65,3.87,4.99,0.0,0.0,great
P4,56.18,22.03,4.23,3.23,5.04,4.46,0.0,0.0,great
P4,57.54,20.90,8.08,3.28,4.66,4.82,0.0,0.0,great
P4,55.18,16.00,5.58,3.61,3.67,4.62,0.0,0.0,great
P4,56.41,16.79,4.91,3.44,4.51,5.13,0.0,0.0,great
P4,56.12,16.40,4.74,4.82,5.44,5.56,0.0,0.0,great
P4,55.70,23.82,5.24,3.35,5.29,4.46,0.0,0.0,great
P4,57.06,19.90,7.49,4.45,3.53,4.91,0.0,0.0,great
P4,57.69,16.83,5.39,3.88,4.88,4.83,0.0,0.0,great
P4,57.26,17.35,7.24,3.43,5.09,5.50,0.0,0.0,great
P4,55.30,22.59,4.92,4.43,3.74,4.55,0.0,0.0,great
P4,55.74,19.09,7.58,4.33,4.70,4.76,0.0,0.0,great
P4,55.20,23.59,7.59,3.92,5.17,4.00,0.0,0.0,great
P4,55.33,16.55,6.32,4.89,5.30,5.47,0.0,0.0,great
P4,55.63,22.93,4.36,4.62,5.06,5.24,0.0,0.0,great
P4,56.65,17.68,7.51,3.78,4.17,4.90,0.0,0.0,great
P4,57.09,19.99,8.49,4.05,4.90,4.82,0.0,0.0,great
P4,58.31,15.64,6.02,4.90,3.45,4.80,0.0,0.0,great
P4,55.03,18.27,6.51,4.41,4.69,5.16,0.0,0.0,great
P4,58.89,18.18,4.56,4.82,4.94,4.28,0.0,0.0,great
P4,56.57,20.38,6.76,3.53,3.65,5.05,0.0,0.0,great
P4,55.25,17.54,5.98,3.30,4.60,4.61,0.0,0.0,great
P4,57.52,17.01,4.66,3.40,5.29,4.73,0.0,0.0,great
P4,55.35,16.95,5.99,4.29,5.35,4.84,0.0,0.0,great
P4,57.20,21.01,6.13,4.18,4.29,5.39,0.0,0.0,great
P4,58.11,22.09,4.77,3.51,4.18,5.25,0.0,0.0,great
P4,58.33,19.80,6.95,4.28,4.95,4.07,0.0,0.0,great
P4,56.31,19.95,4.63,4.53,4.57,4.50,0.0,0.0,great
P4,56.01,19.20,5.68,3.63,4.39,4.87,0.0,0.0,great
P4,56.78,15.81,4.20,3.80,5.08,5.03,0.0,0.0,great
P4,57.68,16.07,7.80,4.52,3.40,4.91,0.0,0.0,great
P4,55.09,20.21,8.14,4.38,3.50,5.22,0.0,0.0,great
P4,56.38,22.99,6.48,4.12,4.29,4.57,0.0,0.0,great
P4,56.28,19.76,4.02,4.21,3.80,4.37,0.0,0.0,great
P4,56.98,17.09,7.61,4.48,5.30,5.85,0.0,0.0,great
P4,55.40,15.79,8.38,4.24,4.90,5.27,0.0,0.0,great
P4,55.54,20.34,5.53,3.45,5.47,4.52,0.0,0.0,great
P4,58.35,19.03,5.39,4.15,3.49,5.68,0.0,0.0,great
P4,57.01,19.28,8.32,3.29,4.54,5.26,0.0,0.0,great
P4,56.89,23.12,4.18,4.56,3.98,5.53,0.0,0.0,great
P4,56.49,23.07,8.52,3.57,4.41,5.23,0.0,0.0,great
P4,58.46,22.30,5.60,3.51,4.84,4.13,0.0,0.0,great
P4,58.37,18.75,5.71,3.57,4.49,4.37,0.0,0.0,great
P4,56.66,15.99,7.63,4.86,5.42,4.05,0.0,0.0,great
P4,55.26,15.18,7.16,4.37,5.25,5.58,0.0,0.0,great
P4,58.40,16.37,4.52,3.66,5.42,4.65,0.0,0.0,great
P4,57.49,20.06,5.03,3.72,4.30,5.65,0.0,0.0,great
P4,57.21,19.64,6.77,4.07,3.93,5.53,0.0,0.0,great
P4,55.34,15.20,5.55,3.58,4.71,5.66,0.0,0.0,great
P4,55.54,23.71,7.86,4.87,5.50,5.27,0.0,0.0,great
P4,56.71,20.70,4.84,3.46,5.01,4.17,0.0,0.0,great
P4,56.55,15.68,5.86,3.32,5.17,5.13,0.0,0.0,great
P4,58.16,23.75,6.64,3.47,4.42,5.12,0.0,0.0,great
P4,58.87,23.48,8.52,4.17,3.76,5.24,0.0,0.0,great
P4,55.59,17.97,5.55,3.66,4.11,5.94,0.0,0.0,great
P4,56.96,17.73,7.86,4.27,5.37,4.12,0.0,0.0,great
P4,55.45,16.40,4.38,3.77,5.26,4.72,0.0,0.0,great
P4,58.92,20.44,6.83,3.23,4.00,4.89,0.0,0.0,great
P4,56.05,15.08,8.32,3.22,4.80,4.00,0.0,0.0,great
P4,58.09,23.16,7.45,3.31,5.33,5.89,0.0,0.0,great
P4,58.36,18.59,5.20,4.30,4.76,4.70,0.0,0.0,great
P4,55.75,17.72,7.55,3.46,4.18,4.84,0.0,0.0,great
P4,58.45,23.66,7.88,3.91,5.33,5.27,0.0,0.0,great
P4,57.02,16.17,4.25,4.40,4.75,4.78,0.0,0.0,great
P4,55.19,22.09,7.11,4.43,3.85,4.44,0.0,0.0,great
P4,57.93,20.52,5.92,4.24,5.37,4.38,0.0,0.0,great
P4,55.19,17.12,6.92,4.49,4.51,5.70,0.0,0.0,great
P4,58.84,20.10,5.44,4.27,5.20,5.20,0.0,0.0,great
P4,58.59,18.39,8.41,3.37,5.53,4.32,0.0,0.0,great
P4,58.82,20.02,4.14,4.27,4.21,5.70,0.0,0.0,great
P4,56.96,16.46,7.46,4.58,5.25,4.15,0.0,0.0,great
P4,58.36,18.89,6.91,4.04,3.96,4.66,0.0,0.0,great
P4,56.14,20.89,4.09,4.35,4.02,5.05,0.0,0.0,great
P4,57.22,17.14,4.09,4.07,5.48,4.78,0.0,0.0,great
P4,56.32,15.41,4.55,3.71,5.05,5.17,0.0,0.0,great
P4,58.63,19.91,7.18,3.60,3.77,4.94,0.0,0.0,great
P4,55.03,22.85,7.60,4.10,5.28,4.39,0.0,0.0,great
P4,58.32,22.01,5.85,3.86,3.96,4.57,0.0,0.0,great
P4,57.57,21.16,4.24,3.28,4.68,4.21,0.0,0.0,great
P4,56.76,19.49,4.10,4.79,4.30,4.25,0.0,0.0,great
P4,56.90,19.46,7.62,3.50,3.77,5.61,0.0,0.0,great
P4,56.36,21.15,6.31,3.88,4.05,4.40,0.0,0.0,great
P4,55.61,20.99,6.21,4.55,5.30,4.63,0.0,0.0,great
P4,56.79,22.16,7.94,4.32,3.48,5.53,0.0,0.0,great
P4,55.50,18.39,5.62,4.77,3.60,4.60,0.0,0.0,great
P4,56.81,23.83,6.82,4.27,3.44,4.12,0.0,0.0,great
P4,59.00,20.42,7.55,4.46,4.34,4.69,0.0,0.0,great
P4,58.07,23.23,4.72,3.36,4.42,4.64,0.0,0.0,great
P4,55.17,18.87,4.81,4.85,3.45,4.94,0.0,0.0,great
P4,57.41,22.07,7.85,3.68,3.56,5.89,0.0,0.0,great
P4,57.51,21.94,7.04,3.54,5.54,5.17,0.0,0.0,great
P4,56.93,20.18,6.91,3.63,4.19,4.72,0.0,0.0,great
P4,56.94,23.02,6.50,3.69,3.81,4.83,0.0,0.0,great
P4,56.04,16.19,6.60,4.85,5.12,5.29,0.0,0.0,great
P4,55.75,22.28,4.34,3.27,4.00,4.70,0.0,0.0,great
P4,56.05,21.17,8.00,4.25,5.41,5.41,0.0,0.0,great
P4,56.13,18.97,6.46,4.08,5.25,4.20,0.0,0.0,great
P4,58.60,17.01,5.51,3.52,4.18,5.53,0.0,0.0,great
P4,58.96,18.78,8.04,4.31,4.41,4.43,0.0,0.0,great
P4,57.36,21.50,8.07,3.95,3.73,4.29,0.0,0.0,great
P4,56.26,22.09,8.07,3.88,4.64,5.00,0.0,0.0,great
P4,56.96,19.03,8.47,3.47,5.27,5.43,0.0,0.0,great
P4,58.49,17.38,7.85,4.44,3.65,4.14,0.0,0.0,great
P4,58.85,19.88,7.32,3.44,4.34,4.08,0.0,0.0,great
P4,57.21,19.29,5.83,3.90,5.47,5.83,0.0,0.0,great
P4,56.13,22.09,5.68,4.56,4.47,4.02,0.0,0.0,great
P4,57.37,19.29,5.31,3.40,3.80,4.50,0.0,0.0,great
P4,57.08,22.74,8.14,4.81,4.02,4.03,0.0,0.0,great
P4,56.45,15.24,4.40,4.43,3.84,4.95,0.0,0.0,great
P4,58.76,19.52,4.54,3.93,3.80,5.36,0.0,0.0,great
P4,57.15,19.30,5.38,3.81,5.21,4.40,0.0,0.0,great
P4,57.96,23.21,7.79,3.60,3.90,4.18,0.0,0.0,great
P4,55.14,20.97,5.83,4.29,4.90,4.00,0.0,0.0,great
P4,56.00,16.75,4.10,3.88,4.62,5.51,0.0,0.0,great
P4,56.51,15.27,5.95,4.71,5.08,5.18,0.0,0.0,great
P4,55.29,15.18,6.27,3.67,4.03,5.68,0.0,0.0,great
P4,58.10,17.15,5.06,3.22,3.92,5.21,0.0,0.0,great
P4,58.98,20.69,4.76,4.80,4.96,4.19,0.0,0.0,great
P4,56.99,21.50,4.83,4.74,5.19,5.75,0.0,0.0,great
P4,57.86,15.70,4.44,3.68,3.83,4.98,0.0,0.0,great
P4,57.36,16.17,6.73,3.89,5.25,5.58,0.0,0.0,great
P4,57.89,23.62,8.47,4.40,4.48,4.04,0.0,0.0,great
P4,56.12,17.61,8.29,3.78,4.46,5.28,0.0,0.0,great
P4,58.54,16.75,5.46,4.78,4.91,4.10,0.0,0.0,great
P4,58.23,16.55,4.46,3.29,3.55,5.83,0.0,0.0,great
P4,56.76,16.26,6.61,4.71,3.67,5.08,0.0,0.0,great
P4,57.41,19.48,7.92,4.12,3.44,4.50,0.0,0.0,great
P4,56.14,23.97,6.24,4.69,3.98,5.72,0.0,0.0,great
P4,55.74,23.55,7.11,4.44,3.93,4.51,0.0,0.0,great
P4,57.23,22.24,5.20,3.25,4.15,4.29,0.0,0.0,great
P4,55.45,19.30,4.14,4.08,3.84,5.31,0.0,0.0,great
P4,57.45,17.87,7.96,4.61,4.11,4.39,0.0,0.0,great
P4,58.34,23.96,4.65,3.45,4.15,4.14,0.0,0.0,great
P4,57.11,22.23,4.23,4.28,4.48,4.80,0.0,0.0,great
P4,55.61,21.57,4.06,4.74,4.94,4.83,0.0,0.0,great
P4,56.28,17.79,7.02,3.58,4.70,5.48,0.0,0.0,great
P4,56.62,21.26,6.64,4.18,3.51,4.71,0.0,0.0,great
P4,55.23,16.32,5.77,3.83,3.73,5.73,0.0,0.0,great
P4,56.55,16.88,5.23,4.88,5.45,4.31,0.0,0.0,great
P4,58.97,16.52,7.11,4.15,3.87,4.27,0.0,0.0,great
P4,56.00,23.82,6.71,4.38,4.40,4.49,0.0,0.0,great
P4,58.27,16.60,7.11,4.09,4.05,4.14,0.0,0.0,great
P4,57.06,16.76,5.80,3.92,4.73,4.39,0.0,0.0,great
P4,58.97,15.21,6.77,4.89,5.55,5.72,0.0,0.0,great
P4,57.22,15.88,8.42,4.70,4.12,4.42,0.0,0.0,great
P4,55.05,15.87,4.99,4.56,3.45,5.08,0.0,0.0,great
P4,57.43,22.69,4.23,4.10,4.42,5.90,0.0,0.0,great
P4,56.25,21.27,5.41,4.44,4.38,4.45,0.0,0.0,great
P4,57.52,15.23,5.01,4.09,3.40,4.99,0.0,0.0,great
P4,56.16,16.91,6.34,4.57,4.23,4.23,0.0,0.0,great
P4,58.83,21.34,8.42,3.60,5.43,4.63,0.0,0.0,great
P4,57.97,18.20,7.52,3.53,3.58,4.32,0.0,0.0,great
P4,58.31,18.00,4.66,4.87,3.93,5.05,0.0,0.0,great
P4,58.05,19.92,5.14,4.47,5.17,4.16,0.0,0.0,great
P4,57.03,18.56,5.95,3.39,4.59,4.60,0.0,0.0,great
P4,58.11,17.55,5.93,3.53,4.63,4.16,0.0,0.0,great
P4,58.19,20.06,5.22,3.76,4.83,4.21,0.0,0.0,great
P4,55.90,20.87,5.50,3.43,3.94,5.62,0.0,0.0,great
P4,55.75,19.56,4.84,3.34,4.72,4.81,0.0,0.0,great
P4,58.66,17.50,4.31,4.03,5.33,4.25,0.0,0.0,great
P4,55.28,18.72,7.93,4.88,4.49,5.50,0.0,0.0,great
P4,58.07,22.03,7.20,4.27,5.42,4.02,0.0,0.0,great
P4,58.07,17.46,6.97,4.32,3.78,5.36,0.0,0.0,great
P4,56.00,18.78,6.94,3.91,5.54,4.74,0.0,0.0,great
P4,55.62,17.86,8.40,4.66,3.41,4.85,0.0,0.0,great
P4,56.45,21.76,8.36,3.57,4.07,5.29,0.0,0.0,great
P4,55.32,19.01,7.47,4.64,4.48,4.77,0.0,0.0,great
P4,57.03,16.91,5.94,4.17,5.40,5.91,0.0,0.0,great
P4,57.50,16.71,6.04,4.23,4.50,4.96,0.0,0.0,great
P4,55.83,16.42,8.15,3.87,5.28,4.52,0.0,0.0,great
P4,57.61,21.39,4.02,3.42,4.48,5.33,0.0,0.0,great
P4,58.67,17.86,6.78,4.29,5.41,4.36,0.0,0.0,great
P4,58.62,18.89,4.99,3.55,5.46,5.39,0.0,0.0,great
P4,58.21,22.02,6.86,3.31,4.43,4.47,0.0,0.0,great
P4,55.59,18.06,5.85,3.29,5.19,5.45,0.0,0.0,great
P4,57.37,18.80,4.92,4.82,5.12,5.97,0.0,0.0,great
P4,57.98,19.29,8.33,4.62,4.96,5.14,0.0,0.0,great
P4,55.42,17.91,6.71,3.75,5.10,4.21,0.0,0.0,great
P4,55.59,15.33,5.94,3.88,4.93,4.79,0.0,0.0,great
P4,56.27,23.44,7.30,3.63,4.27,4.84,0.0,0.0,great
P4,57.22,19.10,4.02,4.59,5.20,4.73,0.0,0.0,great
P4,55.87,22.57,4.05,3.75,4.87,4.31,0.0,0.0,great
P4,55.71,16.04,4.75,4.87,4.43,4.08,0.0,0.0,great
P4,58.46,20.08,4.67,4.58,4.41,5.89,0.0,0.0,great
P4,55.44,22.01,6.53,3.43,4.89,5.05,0.0,0.0,great
P4,56.83,19.43,6.05,4.61,5.15,5.52,0.0,0.0,great
P4,55.05,19.48,5.50,3.96,4.75,4.42,0.0,0.0,great
P4,56.17,23.54,4.49,4.74,4.85,5.55,0.0,0.0,great
P4,56.19,21.26,7.66,4.37,3.99,4.82,0.0,0.0,great
P4,58.16,19.28,5.15,3.71,5.08,4.46,0.0,0.0,great
P4,57.46,16.51,7.25,4.54,4.85,5.13,0.0,0.0,great
P4,58.35,23.34,5.18,3.62,5.16,5.00,0.0,0.0,great
P4,58.64,16.28,8.59,4.02,4.13,5.21,0.0,0.0,great
P4,58.59,17.46,6.44,4.06,4.28,4.39,0.0,0.0,great
P4,56.31,15.42,5.32,3.72,4.00,5.69,0.0,0.0,great
P4,56.26,16.04,5.33,4.69,4.95,5.46,0.0,0.0,great
P4,57.72,18.90,7.29,3.51,5.24,4.20,0.0,0.0,great
P4,56.83,20.25,6.68,3.22,4.09,5.40,0.0,0.0,great
P4,55.46,19.16,4.81,3.59,4.23,4.00,0.0,0.0,great
P4,55.77,22.52,4.53,4.24,5.35,5.17,0.0,0.0,great
P4,55.04,20.49,5.43,4.72,5.47,4.35,0.0,0.0,great
P4,56.43,19.86,4.12,3.36,4.48,5.19,0.0,0.0,great
P4,58.88,20.69,8.26,3.83,3.71,5.52,0.0,0.0,great
P4,57.85,20.48,4.27,3.45,4.03,4.22,0.0,0.0,great
P4,55.57,19.51,7.67,3.33,3.68,5.59,0.0,0.0,great
P4,58.60,16.14,4.43,4.72,5.17,5.72,0.0,0.0,great
P4,58.32,22.92,4.16,3.83,3.82,4.40,0.0,0.0,great
P4,58.03,21.70,4.85,3.63,4.72,4.16,0.0,0.0,great
P4,57.82,22.19,6.13,4.65,4.05,5.58,0.0,0.0,great
P4,56.11,22.75,7.74,4.60,4.71,4.00,0.0,0.0,great
P4,57.25,19.23,6.73,4.00,4.23,4.22,0.0,0.0,great
P4,56.19,21.63,4.27,4.51,5.50,5.41,0.0,0.0,great
P4,58.46,21.53,8.21,3.65,5.41,4.41,0.0,0.0,great
P4,58.27,16.41,4.03,4.26,4.98,5.19,0.0,0.0,great
P4,58.59,17.64,6.06,4.73,5.35,4.49,0.0,0.0,great
P4,57.60,19.43,6.57,3.73,5.58,4.45,0.0,0.0,great
P4,57.22,15.71,6.02,3.45,4.73,5.03,0.0,0.0,great
P4,58.27,23.76,5.74,4.15,4.98,5.29,0.0,0.0,great
P4,56.48,22.21,5.43,3.63,4.92,5.52,0.0,0.0,great
P4,58.50,20.51,6.63,4.74,4.73,4.82,0.0,0.0,great
P4,56.85,21.58,7.86,4.29,4.90,5.32,0.0,0.0,great
P4,58.82,20.55,4.38,4.14,3.43,4.70,0.0,0.0,great
P4,57.50,22.97,7.10,4.00,4.33,4.71,0.0,0.0,great
P4,55.16,17.19,7.02,4.80,5.37,4.79,0.0,0.0,great
P4,58.20,22.90,4.75,4.30,4.66,4.03,0.0,0.0,great
P4,57.34,22.36,6.59,3.86,4.07,4.83,0.0,0.0,great
P4,57.66,20.82,6.28,3.79,4.07,5.98,0.0,0.0,great
P4,55.66,17.12,4.10,3.46,3.54,4.94,0.0,0.0,great
P4,58.98,20.47,8.32,4.26,3.69,5.68,0.0,0.0,great
P4,56.67,19.20,6.66,3.59,4.50,4.05,0.0,0.0,great
P4,58.57,16.86,8.50,4.20,4.99,4.39,0.0,0.0,great
P4,55.34,20.39,5.83,4.18,4.14,5.29,0.0,0.0,great
P4,58.42,20.31,7.95,4.11,3.89,5.62,0.0,0.0,great
P4,56.58,20.49,6.90,3.21,5.43,4.14,0.0,0.0,great
P4,55.13,15.36,8.34,4.69,4.43,4.55,0.0,0.0,great
P4,57.36,19.61,7.08,4.21,3.76,4.41,0.0,0.0,great
P4,58.29,23.51,4.17,4.78,3.77,5.06,0.0,0.0,great
P4,57.99,20.36,5.40,4.15,4.77,4.62,0.0,0.0,great
P4,56.03,19.18,6.64,4.15,5.23,4.03,0.0,0.0,great
P4,56.94,18.46,5.45,4.29,3.83,5.07,0.0,0.0,great
P4,56.56,20.45,5.24,3.89,5.34,4.72,0.0,0.0,great
P4,57.18,19.27,4.79,4.02,5.60,5.08,0.0,0.0,great
P4,55.59,17.32,6.68,4.44,3.53,5.30,0.0,0.0,great
P4,57.00,21.22,4.16,3.32,5.33,5.72,0.0,0.0,great
P4,58.15,21.52,8.17,4.81,5.16,5.62,0.0,0.0,great
P4,56.03,15.36,5.23,3.35,3.63,5.82,0.0,0.0,great
P4,56.08,20.05,4.27,4.89,5.24,4.34,0.0,0.0,great
P4,55.78,20.56,4.61,3.68,4.79,5.65,0.0,0.0,great
P4,56.99,23.51,5.36,4.65,5.40,4.64,0.0,0.0,great
P4,55.39,16.10,5.59,4.79,4.00,5.98,0.0,0.0,great
P4,57.04,19.75,6.33,3.42,5.13,4.53,0.0,0.0,great
P4,55.98,21.53,6.31,3.56,5.46,5.88,0.0,0.0,great
P4,55.93,20.21,8.14,3.76,4.58,4.59,0.0,0.0,great
P4,55.66,15.03,5.69,4.67,3.46,4.49,0.0,0.0,great
P4,56.94,18.27,8.16,3.80,3.83,5.00,0.0,0.0,great
P4,58.12,16.33,5.38,4.19,5.18,4.76,0.0,0.0,great
P4,56.70,15.13,6.38,4.76,4.77,5.14,0.0,0.0,great
P4,57.83,15.76,8.37,4.02,4.18,5.98,0.0,0.0,great
P4,57.46,21.63,7.48,3.28,4.38,4.94,0.0,0.0,great
P4,57.69,15.63,7.00,4.41,4.48,5.27,0.0,0.0,great
P4,56.37,23.19,5.15,3.65,4.98,5.63,0.0,0.0,great
P4,58.86,16.55,7.30,3.97,5.12,4.04,0.0,0.0,great
P4,57.81,21.36,6.03,3.27,5.23,4.14,0.0,0.0,great
P4,58.67,19.23,8.52,4.42,4.17,5.93,0.0,0.0,great
P4,56.64,23.74,4.54,3.25,5.40,4.90,0.0,0.0,great
P4,56.76,23.96,7.76,3.46,5.45,4.83,0.0,0.0,great
P4,55.45,20.56,5.81,4.67,5.12,4.16,0.0,0.0,great
P4,57.07,18.52,7.65,3.74,4.00,5.57,0.0,0.0,great
P4,56.32,18.43,6.23,4.69,4.11,4.23,0.0,0.0,great
P4,57.32,22.57,4.02,4.07,4.28,4.57,0.0,0.0,great
P4,58.56,20.84,8.00,4.14,4.76,5.55,0.0,0.0,great
P4,57.14,16.95,4.04,4.37,3.60,4.54,0.0,0.0,great
P4,55.34,16.78,7.15,4.58,3.58,5.55,0.0,0.0,great
P4,55.55,18.78,4.26,3.31,3.72,4.94,0.0,0.0,great
P4,56.59,23.39,5.56,4.70,4.33,4.41,0.0,0.0,great
P4,55.69,21.43,4.90,3.31,5.15,5.80,0.0,0.0,great
P4,58.76,17.31,6.33,3.82,4.96,4.03,0.0,0.0,great
P4,58.18,17.95,6.14,4.13,5.19,4.71,0.0,0.0,great
P4,56.32,19.08,7.65,3.52,4.80,4.64,0.0,0.0,great
P4,55.40,22.47,5.27,4.82,4.71,5.53,0.0,0.0,great
P4,58.87,18.62,6.00,3.82,4.32,4.12,0.0,0.0,great
P4,58.08,21.67,6.82,4.17,4.68,4.86,0.0,0.0,great
P4,55.68,16.20,6.13,3.35,4.28,4.44,0.0,0.0,great
P4,56.44,19.41,6.50,3.64,3.54,5.46,0.0,0.0,great
P4,58.18,16.04,7.72,3.67,5.21,5.19,0.0,0.0,great
P4,56.80,16.78,8.26,3.59,4.49,4.40,0.0,0.0,great
P4,56.85,22.29,7.53,4.53,5.22,4.08,0.0,0.0,great
P4,57.23,23.10,4.51,4.24,5.46,5.76,0.0,0.0,great
P4,57.12,22.35,5.37,3.93,5.39,4.96,0.0,0.0,great
P4,56.39,20.37,7.09,4.31,4.31,5.09,0.0,0.0,great
P4,56.80,15.21,6.16,4.48,5.01,4.70,0.0,0.0,great
P4,55.82,15.78,4.38,4.41,4.06,5.73,0.0,0.0,great
P4,55.32,18.88,5.55,4.01,4.22,5.64,0.0,0.0,great
P4,58.56,22.07,5.98,4.62,5.54,5.48,0.0,0.0,great
