@relation ConsolidatedTrainData

@attribute frame.len numeric
@attribute eth.padding numeric
@attribute tcp.len numeric
@attribute tcp.seq numeric
@attribute tcp.srcport numeric
@attribute tcp.dstport numeric
@attribute tcp.flags.fin numeric
@attribute tcp.flags.syn numeric
@attribute tcp.flags.reset numeric
@attribute tcp.flags.push numeric 
@attribute tcp.flags.ack numeric
@attribute tcp.window_size numeric 
@attribute tcp.segment_data numeric
@attribute type {SYNFLOOD,NORMAL,SLOWLORISHTTPDOS}

@data
66,0,0,128,43928,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43929,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43929,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43929,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43929,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43929,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43929,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43930,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43930,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43930,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43930,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43930,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43930,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43931,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43931,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43931,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43931,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43931,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43931,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43932,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43932,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43932,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43932,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43932,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43932,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43933,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43933,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43933,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43933,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43933,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43933,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43934,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43934,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43934,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43934,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43934,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43934,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43935,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43935,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43935,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43935,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43935,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43935,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43936,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43936,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43936,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43936,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43936,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43936,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43937,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43937,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43937,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43937,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43937,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43937,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43938,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43938,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43938,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43938,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43938,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43938,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43939,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43939,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43939,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43939,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43939,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43939,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43940,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43940,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43940,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43940,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43940,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43940,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43941,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43941,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43941,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43941,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43941,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43941,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43942,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43942,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43942,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43942,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43942,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43942,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43943,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43943,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43943,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43943,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43943,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43943,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43944,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43944,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43944,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43944,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43944,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43944,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43945,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43945,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43945,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43945,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43945,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43945,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43946,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43946,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43946,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43946,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43946,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43946,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43947,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43947,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43947,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43947,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43947,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43947,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43948,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43948,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43948,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43948,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43948,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43948,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43949,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43949,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43949,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43949,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43949,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43949,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43950,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43950,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43950,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43950,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43950,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43950,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43951,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43951,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43951,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43951,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43951,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43951,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43952,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43952,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43952,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43952,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43952,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43952,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43953,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43953,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43953,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43953,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43953,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43953,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43954,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43954,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43954,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43954,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43954,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43954,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43955,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43955,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43955,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43955,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43955,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43955,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43956,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43956,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43956,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43956,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43956,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43956,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43957,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43957,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43957,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43957,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43957,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43957,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43958,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43958,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43958,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43958,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43958,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43958,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43959,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43959,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43959,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43959,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43959,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43959,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43960,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43960,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43960,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43960,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43960,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43960,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43961,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43961,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43961,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43961,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43961,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43961,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43962,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43962,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43962,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43962,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43962,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43962,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43963,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43963,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43963,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43963,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43963,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43963,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43964,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43964,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43964,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43964,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43965,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43965,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43965,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43965,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43965,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43965,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43966,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43966,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43966,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43966,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43966,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43966,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43967,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43967,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43967,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43967,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43967,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43967,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43968,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43968,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43968,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43968,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43968,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43968,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43969,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43969,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43969,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43969,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43969,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43969,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43970,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43970,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43970,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43970,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43970,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43970,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43971,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43971,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43971,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43971,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43971,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43971,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43972,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43972,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43972,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43972,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43972,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43972,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43973,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43973,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43973,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43973,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43973,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43973,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43974,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43974,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43974,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43974,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43974,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43974,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43975,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43975,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43975,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43975,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43975,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,127,43964,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43975,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,128,43964,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43976,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43976,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43976,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43976,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43976,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43976,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43977,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43977,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43977,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43977,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43977,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43977,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43978,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43978,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43978,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43978,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43978,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43978,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43979,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43979,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43979,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43979,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43979,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43979,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43980,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43980,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43980,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43980,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43980,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43980,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43981,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43981,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43981,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43981,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43981,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43981,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43982,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43982,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43982,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43982,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43982,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43982,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43983,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43983,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43983,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43983,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43983,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43983,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43984,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43984,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43984,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43984,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43984,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43984,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43985,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43985,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43985,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43985,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43985,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43985,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43986,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43986,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43986,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43986,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43986,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43986,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43987,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43987,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43987,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43987,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43987,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43987,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43988,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43988,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43988,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43988,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43988,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43988,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43989,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43989,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43989,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43989,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43989,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43989,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43990,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43990,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43990,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43990,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43990,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43990,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43991,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43991,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43991,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43991,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43991,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43991,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43992,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43992,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43992,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43992,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43992,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43992,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43993,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43993,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43993,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43993,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43993,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43993,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43994,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43994,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43994,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43994,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43994,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43994,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43995,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43995,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43995,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43995,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43995,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43995,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43996,80,0,1,0,0,0,29200,0,NORMAL
